,date,updated_at,price
2167,28 Dec 2015,Midday,580.0
2168,23 Dec 2015,Closing,580.0
2169,23 Dec 2015,Midday,575.0
2170,22 Dec 2015,Closing,575.0
2171,22 Dec 2015,Midday,570.0
2172,21 Dec 2015,Closing,565.0
2173,21 Dec 2015,Midday,565.0
2174,18 Dec 2015,Closing,560.0
2175,18 Dec 2015,Midday,555.0
2176,17 Dec 2015,Closing,555.0
2177,17 Dec 2015,Midday,555.0
2178,16 Dec 2015,Closing,555.0
2179,15 Dec 2015,Closing,550.0
2180,15 Dec 2015,Midday,550.0
2181,14 Dec 2015,Closinf,555.0
2182,14 De 2015,Midday,560.0
2183,11 Dec 2015,Closing,567.5
2184,11 Dec 2015,Midday,560.0
2185,9 Dec 2015,Midday,562.5
2186,8 Dec 2015,Closing,557.5
2187,8 Dec 2015,Midday,557.5
2188,7 Dec 2015,Closing,577.5
2189,7 Dec 2015,Midday,565.0
2190,4 Dec 2015,Closing,555.0
2191,4 Dec 2015,Midday,555.0
2192,3 Dec 2015,Closing,552.5
2193,3 Dec 2015,Midday,557.5
2194,2 Dec 2015,Closing,552.5
2195,2 Dec 2015,Midday,552.5
2196,1 Dec 2015,Closing,550.0
2197,1 Dec 2015,Midday,557.5
2198,30 Nov 2015,Closing,557.5
2199,30 Nov 2015,Midday,555.0
2200,27 Nov 2015,Closing,560.0
2201,27 Nov 2015,Midday,565.0
2202,26 Nov 2015,Closing,560.0
2203,26 Nov 2015,Midday,560.0
2204,25 Nov 2015,Midday,532.5
2205,24 Nov 2015,Closing,530.0
2206,24 Nov 2015,Midday,535.0
2207,23 Nov 2015,Closing,530.0
2208,23 Nov 2015,Midday,535.0
2209,20 Nov 2015,Closing,532.5
2210,20 Nov 2015,Midday,532.5
2211,19 Nov 2015,Closing,540.0
2212,19 Nov 2015,Midday,537.5
2213,18 Nov 2015,Closing,540.0
2214,18 Nov 2015,Midday,535.0
2215,17 Nov 2015,closing,532.5
2216,17 Nov 2015,Midday,532.5
2217,16 Nov 2015,Closing,540.0
2218,16 Nov 2015,Midday,542.5
2219,13 Nov 2015,Closing,545.0
2220,13 Nov 2015,Midday,550.0
2221,11 Nov 2015,Closing,562.5
2222,4 Nov 2015,Midday,575.0
2223,3 Nov 2015,Closing,575.0
2224,3 Nov 2015,Midday,567.5
2225,2 Nov 2015,Closing,567.5
2226,30 October 2015,Closing,570.0
2227,30 Oct 2015,Midday,575.0
2228,29 Oct 2015,Closing,577.5
2229,29 Oct 2015,Midday,572.5
2230,28 Oct 2015,Closing,575.0
2231,28 Oct 2015,Midday,575.0
2232,27 Oct 2015,Closing,575.0
2233,6 Oct 2015,Midday,592.5
2234,5 Oct 2015,Closing,595.0
2235,5 Oct 2015,Midday,590.0
2236,2 Oct 2015,Midday,587.5
2237,1 Oct 2015,Closing,587.5
2238,1 Oct 2015,Midday,585.0
2239,30 Sep 2015,Closing,585.0
2240,30 Sep 2015,Midday,585.0
2241,29 Sep 2015,Midday,570.0
2242,28 Sep 2015,Closing,580.0
2243,28 Sep 2015,Midday,570.0
2244,25 Sep 2015,Closing,570.0
2245,25 Sep 2015,25 Sep 2015,557.5
2246,23 Sep 2015,Closing,550.0
2247,23 Sep 2015,Midday,540.0
2248,22 Sep 2015,Closing,540.0
2249,22 Sep 2015,Midday,545.0
2250,21 Sep 2015,Closing,545.0
2251,21 Sep 2015,Midday,540.0
2252,18 Sep 2015,Midday,540.0
2253,17 Sep 2015,Closing,535.0
2254,17 Sep 2015,Midday,540.0
2255,15 Sep 2015,Closing,540.0
2256,15 Sep 2015,Midday,545.0
2257,14 Sep 2015,Closing,545.0
2258,14 Sep 2015,Midday,547.5
2259,11 Sep 2015,Closing,540.0
2260,11 Sep 2015,11 Sep 2015,540.0
2261,10 Sep 2015,Closing,540.0
2262,10 Sep 2015,Midday,532.5
2263,3 Sep 2015,Midday,515.0
2264,2 Sep 2015,Closing,515.0
2265,2 Sep 2015,Midday,515.0
2266,1 Sep 2015,Closing,515.0
2267,1 Sep 2015,Midday,522.5
2268,28 Aug 2015,Closing,525.0
2269,28 Aug 2015,Midday,515.0
2270,27 Aug 2015,Closing,502.5
2271,27 Aug 2015,Midday,490.0
2272,26 Aug 2015,Closing,485.0
2273,26 Aug 2015,Midday,490.0
2274,25 Aug 2015,Closing,500.0
2275,25 Aug 2015,Midday,500.0
2276,24 Aug 2015,Closing,500.0
2277,24 Aug 2015,Midday,500.0
2278,21 Aug 2015,Closing,515.0
2279,21 Aug 2015,Midday,517.5
2280,20 Aug 2015,Closing,525.0
2281,20 Aug 2015,Midday,527.5
2282,19 Aug 2015,Closing,532.5
2283,19 Aug 2015,Midday,535.0
2284,18 Aug 2015,Closing,537.5
2285,18 Aug 2015,Midday,535.0
2286,17 Aug 2015,Closing,664641.0
2287,17 Aug 2015,Midday,535.0
2288,14 Aug 2015,Closing,542.5
2289,14 Aug 2015,Closing,545.0
2290,13 Aug 2015,Closing,542.5
2291,13 Aug 2015,Midday,535.0
2292,12 Aug 2015,Closing,535.0
2293,12 Aug 2015,Midday,550.0
2294,11 Aug 2015,Closing,552.5
2295,11 Aug 2015,Midday,552.5
2296,10 Aug 2015,Closing,552.5
2297,5 Aug 2015,Closing,567.5
2298,5 Aug 2015,Midday,575.0
2299,4 Aug 2015,Closing,572.5
2300,4 Aug 2015,Midday,570.0
2301,3 Aug 2015,Closing,572.5
2302,3 Aug 2015,Midday,580.0
2303,31 July 2015,Closing,587.5
2304,31 July 2015,Midday,590.0
2305,30 July 2015,Closing,592.5
2306,30 July 2015,Midday,587.5
2307,29 July 2015,Closing,587.5
2308,29 july 2015,Midday,595.0
2309,28 July 2015,Closing,595.0
2310,28 July 2015,Midday,595.0
2311,27 July 2015,Closing,595.0
2312,27 July 2015,Midday,600.0
2313,24 July 2015,Closing,602.5
2314,24 July 2015,Midday,607.5
2315,23 July 2015,Closing,607.5
2316,23 July 2015,Midday,610.0
2317,22 July 2015,Midday,617.5
2318,21 July 2015,Closing,615.0
2319,21 July 2015,Midday,612.5
2320,20 July 2015,Closing,612.5
2321,20 July 2015,Midday,610.0
2322,16 July 2015,Midday,617.5
2323,15 July 2015,Closing,615.0
2324,15 July 2015,Midday,615.0
2325,14 July 2015,Closing,617.5
2326,14 July 2015,Midday,622.5
2327,13 July 2015,Closing,615.0
2328,13 July 2015,Midday,615.0
2329,10 July 2015,Closing,617.5
2330,7 July 2015,Midday,622.5
2331,6 July 2015,Closing,625.0
2332,6 July 2015,Midday,625.0
2333,3 July 2015,Closing,632.5
2334,3 July 2015,Midday,632.5
2335,2 July 2015,Closing,630.0
2336,2 July 2015,Midday,632.5
2337,1 July 2015,Midday,630.0
2338,30 June 2015,Closing,630.0
2339,30 June 2015,Midday,620.0
2340,29 June 2015,Closing,630.0
2341,29 June 2015,Midday,627.5
2342,26 June 2015,Midday,632.5
2343,24 June 2015,Closing,632.5
2344,25 June 2015,Midday,632.5
2345,24 June 2015,Closing,632.5
2346,24 June 2015,Midday,622.5
2347,23 June 2015,Closing,620.0
2348,23 June 2015,Midday,622.5
2349,22 June 2015,Closing,620.0
2350,22 June 2015,Midday,622.5
2351,19 June 2015,Closing,625.0
2352,19 June 2015,Midday,625.0
2353,18 June 2015,Closing,627.5
2354,18 June 2015,Midday,630.0
2355,17 June 2015,Closing,635.0
2356,17 June 2015,Midday,635.0
2357,16 June 2015,Closing,637.5
2358,16 June 2015,Midday,635.0
2359,15 June 2015,Closing,635.0
2360,15 June 2015,Midday,627.5
2361,12 June 2015,Closing,632.5
2362,12 June 2015,Midday,630.0
2363,11 June 2015,Closing,640.0
2364,11 June 2015,Midday,637.6
2365,10 June 2015,Closing,637.6
2366,10 June 2015,Midday,637.5
2367,8 June 2015,Midday,647.5
2368,5 June 2015,Closing,652.5
2369,5 June 2015,Midday,645.0
2370,4 June 2015,Closing,652.5
2371,4 June 2015,Midday,645.0
2372,3 June 2015,Closing,650.0
2373,3 June 2015,Midday,650.0
2374,2 June 2015,Midday,657.5
2375,1st June 2015 ,Closing,657.5
2376,1st June 2015 ,Midday,645.0
2377,29 May 2015,Closing,630.0
2378,29 May 2015,Midday,632.5
2379,28 May 2015,Closing,632.5
2380,28 May 2015,Midday,632.5
2381,27 May 2015,Closing,627.5
2382,27 May 2015,Midday,630.0
2383,26 May 2015,Midday,630.0
2384,26 May 2015,Midday,635.0
2385,25 May 2015,Closing,617.5
2386,25 May 2015,Midday,617.5
2387,22 May 2015,Closing,620.0
2388,22 May 2015,Midday,627.5
2389,21 May 2015,Closing,622.5
2390,21 May 2015,Midday,617.5
2391,20 May 2015,Closing,617.5
2392,19 May 2015,Closing,630.0
2393,19 May 2015,Midday,635.0
2394,18 May 2015,Closing,637.5
2395,18 May 2015,Midday,635.0
2396,15 May 2015,Closing,635.0
2397,15 May 2015,Midday,640.0
2398,14 May 2015,Closing,640.0
2399,14 May 2015,Midday,632.5
2400,13 May 2015,Closing,635.0
2401,13 May 2015,Midday,640.0
2402,12 May 2015,Closing,640.0
2403,12 May 2015,Midday,630.0
2404,11 May 2015,Closing,630.0
2405,8 May 2015,Closing,627.5
2406,8 May 2015,Midday,625.0
2407,7 May 2015,Closing,632.5
2408,7 May 2015,Midday,632.5
2409,6 May 2015,Closing,637.5
2410,6 May 2015,Midday,640.0
2411,5 May 2015,closing,625.0
2412,5 May 2015,Midday,622.5
2413,30 Apr 2015,Midday,615.0
2414,29 Apr 2015,Closing,612.5
2415,29 Apr 2015,Midday,615.0
2416,28 Apr 2015,Closing,615.0
2417,28 Apr 2015,Midday,612.5
2418,27 Apr 2015,Closing,612.5
2419,27 Apr 2015,Midday,620.0
2420,24 Apr 2015,Closing,625.0
2421,24 Apr 2015,Midday,625.0
2422,23 Apr 2015,Closing,622.5
2423,23 Apr 2015,Midday,617.5
2424,22 Apr 2015,Midday,617.5
2425,21 Apr 2015,Closing,620.0
2426,21 Apr 2015,Midday,625.0
2427,20 Apr 2015,Closing,625.0
2428,20 Apr 2015,Midday,617.5
2429,17 Apr 2015,Closing,615.0
2430,17 Apr 2015,Midday,610.0
2431,15 Apr 2015,Midday,602.5
2432,14 Apr 2015,Closing,600.0
2433,13 Apr 2015,Closing,595.0
2434,9 Apr 2015,Midday,610.0
2435,8 Apr 2015,Midday,622.5
2436,2 Apr 2015,Midday,610.0
2437,1 April 2015,Midday,605.0
2438,31 Mar 2015,Closing,605.0
2439,31 Mar 2015,Midday,600.0
2440,30 Mar 2015,Closing,610.0
2441,30 Mar 2015,Midday,610.0
2442,27 Mar 2015,Closing,610.0
2443,27 Mar 2015,Midday,615.0
2444,26 Mar 2015,Closing,620.0
2445,26 Mar 2015,Midday,617.5
2446,18 Mar 2015,Closing,615.0
2447,18 Mar 2015,Midday,610.0
2448,17 Mar 2015,Midday,625.0
2449,16 Mar 2015,Closing,625.0
2450,16 Mar 2015,Midday,627.5
2451,13 Mar 2015,Closing,625.0
2452,13 Mar 2015,Midday,635.0
2453,12 Mar 2015,Closing,635.0
2454,12 Mar 205,Midday,640.0
2455,11 Mar 2015,Closing,642.5
2456,11 Mar 2015,Midday,640.0
2457,10 Mar 2015,Closing,635.0
2458,10 Mar 2015,Midday,642.5
2459,26 Feb 2015,Midday,655.0
2460,30 Jan 2015,CORRECTION,620.0
2461,30 Jan 2015,Closing,620.0
2462,29 Jan 2015,Midday,617.5
2463,28 Jan 2015,Closing,630.0
2464,28 Jan 2015,midday,632.5
2465,27 Jan 2015,Closing,635.0
2466,27 Jan 2015,Midday,630.0
2467,26 Jan 2015,Closing,630.0
2468,26 Jan 2015,Midday,640.0
2469,23 Jan 2015,Closing,647.5
2470,23 Jan 2015,Midday,650.0
2471,22 Jan 2015,Closing,650.0
2472,22 Jan 2015,Midday,657.5
2473,21 Jan 2015,Midday,665.0
2474,20 Jan 2015,Closing,665.0
2475,20 Jan 2015,Midday,670.0
2476,19 Jan 2015,Closing,672.5
2477,19 Jan 2015,Midday,680.0
2478,16 Jan 2015,Closing,675.0
2479,16 Jan 2015,Midday,677.5
2480,15 Jan 2015,Closing,680.0
2481,15 Jan 2015,Midday,680.0
2482,14 Jan 2015,Closing,670.0
2483,14 Jan 2015,Midday,670.0
2484,13 Jan 2015,Closing,675.0
2485,13 Jan 2015,Midday,675.0
2486,12 Jan 2015,Closing,675.0
2487,9 Jan 2015,Midday,682.5
2488,8 Jan 2015,Closing,682.5
2489,8 Jan 2015,Midday,680.0
2490,7 Jan 2015,Closing,667.5
2491,7 Jan 2015,Midday,667.5
2492,6 Jan 2015,Closing,667.5
2493,6 Jan 2015,Midday,667.5
2494,5 Jan 2015,Closing,667.5
2495,5 Jan 2015,Midday,667.5
2496,2  Jan 2015 ,Closing,672.5
2497,22 Dec 2014,Closing,650.0
2498,22 Dec 2014,Midday,647.5
2499,19 Dec 2014,Closing,647.5
2500,19  Dec 2014 ,Midday,642.5
2501,18 Dec 2014,Closing,650.0
2502,18 Dec 2014,Midday,647.5
2503,17 Dec 2014,Closing,637.5
2504,17 Dec 2014,Midday,630.0
2505,16 Dec 2014,Closing,635.0
2506,16 Dec 2014,Midday,640.0
2507,15 Dec 2014,Closing,645.0
2508,15 Dec 2014,Midday,645.0
2509,12 Dec 2014,Closing,650.0
2510,12 Dec 2014,Midday,655.0
2511,11 Dec 2014,Closing,655.0
2512,10 Dec 2014,Closing,652.5
2513,8 Dec 2014,Closing,650.0
2514,8 Dec 2014,Midday,655.0
2515,5 Dec 2014,Closing,655.0
2516,5 Dec 2014,Midday,652.5
2517,4 Dec 2014,Closing,652.5
2518,4 Dec 2014,Midday,650.0
2519,3 Dec 2014,Closing,657.5
2520,2 Dec 2014,Closing,657.5
2521,2 Dec 2014,Midday,652.5
2522,1 Dec 2014,Closing,652.5
2523,1 Dec 2014,Midday,635.0
2524,28 Nov 2014,Closing,672.5
2525,28 Nov 2014,Midday,672.5
2526,27 Nov 2014,Closing,687.5
2527,27 Nov 2014,Midday,690.0
2528,26 Nov 2014,Closing,695.0
2529,26 Nov 2014,Midday,692.5
2530,25 Nov 2014,Closing,690.0
2531,25 Nov 2014,Midday,687.5
2532,24 Nov 2014,Closing,687.5
2533,24 Nov 2014,Midday,690.0
2534,21 Nov 2014,Closing,695.0
2535,21 Nov 2014,Midday,690.0
2536,20 Nov 2014,Closing,687.5
2537,20 Nov 2014,Midday,687.5
2538,19 Nov 2014,Closing,692.5
2539,19 Nov 2014,Midday,695.0
2540,18 Nov 2014,Closing,697.5
2541,18 Nov 2014,Midday,690.0
2542,18 Nov 2014,Closing,692.5
2543,17 Nov 2014,Midday,692.5
2544,14 Nov 2014,Closing,690.0
2545,14 Nov 2014,Midday,692.5
2546,13 Nov 2014,Closing,700.0
2547,13 Nov 2014,Midday,700.0
2548,12 Nov 2014,Closing,705.0
2549,12 Nov 2014,Midday,705.0
2550,11 Nov 2014,Closing,705.0
2551,11 Nov 2014,Midday,700.0
2552,10 Nov 2014,Closing,700.0
2553,10 Nov 2014,Midday,700.0
2554,3 Nov 2014,Midday,732.5
2555,31 Oct 2014,Closing,727.5
2556,30 Ot 2014,Midday,722.5
2557,24 Oct 2014,Closing,697.5
2558,24 Oct 2014,Midday,700.0
2559,23 Oct 2014,Closing,695.0
2560,23 Oct 2014,Midday,695.0
2561,21 Oct 2014,Closing,685.0
2562,21 Oct 2014,Midday,685.0
2563,20 Oct 2014,Closing,682.5
2564,20 Oct 2014,Midday,680.0
2565,17 Oct 2014,Closing,685.0
2566,17 Oct 2014,Midday,682.5
2567,16 Oct 2014,Closing,680.0
2568,16 oct 2014,Midday,677.5
2569,15 Oct 2014,Closing,677.5
2570,15 Oct 2014,Midday,690.0
2571,14 Oct 2014,Closing,695.0
2572,14 Oct 2014,Midday,700.0
2573,13 Oct 2014,Closing,692.5
2574,13 Oct 2014,Midday,697.5
2575,10 Oct 2014,Closing,700.0
2576,10 Oct 2014,Midday,695.0
2577,1 Oct 2014,Closing,700.0
2578,1 Oct 2014,Midday,705.0
2579,30 Sept 2014,Closing,705.0
2580,30 Sept 2014,Midday,707.5
2581,29 Sept 2014,Closing,705.0
2582,26 Sept 2014,Closing,700.0
2583,26 Sept 2014,Midday,707.5
2584,25 Sept 2014,Closing,707.5
2585,25 Sept 2014,Midday,705.0
2586,24 Sep 2014,Closing,700.0
2587,23 Sept 2014,Closing,692.5
2588,23 Sept 2014,Midday,692.5
2589,22 Sept 2014,Closing,687.5
2590,22 Sept 2014,Midday,682.5
2591,19 Sept 2014,Midday,692.5
2592,18 Sept 2014,Closing,697.5
2593,18 Sept 2014,Midday,700.0
2594,17 sept 2014,Closing,697.5
2595,17 Sept 2014,Midday,692.5
2596,15 Sept 2014,Closing,695.0
2597,15 Sept 2014,Midday,700.0
2598,12 Sept 2014,Closing,702.5
2599,12 Sept 2014,Midday,697.5
2600,11 Sept 2014,Closing,695.0
2601,11 Sept 2014,Midday,687.5
2602,10 Sept 2014,Closing,687.5
2603,8 Sept 2014,Closing,695.0
2604,8 Sept 2014,Midday,695.0
2605,5 Sept 2014,Midday,687.5
2606,4 Sept 2014,Closing,685.0
2607,4 Sept 2014,Midday,670.0
2608,3 Sept 2014,Closing,667.5
2609,3 Sept 2014,Midday,670.0
2610,2 Sept 2014,Closing,670.0
2611,2 Sept 2014,Midday,660.0
2612,29 August 2014,Closing,655.0
2613,29 August 2014,Midday,665.0
2614,28 August 2014,Closing,667.5
2615,28 August 2014,Midday,672.5
2616,27 August 2014,Closing,667.5
2617,26 August 2014,Closing,670.0
2618,26 August 2014,Midday,670.0
2619,25 August 2014,Closing,672.5
2620,25 August 2014,Midday,650.0
2621,22 August 2014,Closing,665.0
2622,22 August 2014,Midday,675.0
2623,21 August 2014,Closing,670.0
2624,21 August 2014,Midday,675.0
2625,20 August 2014,Closing,675.0
2626,20 August 2014,Midday,677.5
2627,19 August 2014,Closing,680.0
2628,19 August 2014,Midday,690.0
2629,18 August 2014,Closing,695.0
2630,18 August 2014,Midday,700.0
2631,15 August 2014,Closing,700.0
2632,15 August 2014,Midday,705.0
2633,14 August 2014,Closing,700.0
2634,14 August 2014,Midday,715.0
2635,13 August 2014,Midday,727.5
2636,12 August 2014,Closing,730.0
2637,12 August 2014,Midday,730.0
2638,11 August 2014,Closing,725.0
2639,11 August 2014,Midday,735.0
2640,7 August 2014,Closing,747.5
2641,7 August 2014,Midday,750.0
2642,6 August 2014,Closing,750.0
2643,6 August 2014,Midday,755.0
2644,5 August 2014,Closing,755.0
2645,5 August 2014,Midday,755.0
2646,4 August 2014,Closing,755.0
2647,4 August 2014,Midday,755.0
2648,1 August 2014,Closing,760.0
2649,1 Aug 2014,Midday,760.0
2650,31 July 2014,Closing,755.0
2651,31 July 2014,Midday,760.0
2652,30 July 2014,Closing,760.0
2653,30 July 2014,Midday,767.5
2654,25 July 2014,Closing,762.5
2655,25 July 2014,Midday,765.0
2656,23 July 2014,Midday,757.5
2657,22 July 2014,Midday,765.0
2658,21 July 2014,Closin,767.5
2659,21 July 2014,Midday,767.5
2660,18 Juy 2014,Closing,767.5
2661,18 July 2014,Midday,767.5
2662,17 July 2014,Closing,770.0
2663,17 July 2014,Midday,770.0
2664,16 July 2014,Closing,765.0
2665,16 Junl 2014,Midday,762.5
2666,14 June 2014,Closing,770.0
2667,14 July 2014,Midday,780.0
2668,11 July 2014,Closing,787.5
2669,11 July 2014,Midday,792.5
2670,10 July 2014,Closing,800.0
2671,10 July 2014,Midday,800.0
2672,4 July 2014,Midday,807.5
2673,3 July 2014,Closing,810.0
2674,3 July 2014,Midday,800.0
2675,2 July 2014,Closing,802.5
2676,2 July 2014,Midday,800.0
2677,1 July 2014,Closing,802.5
2678,1 July 2014,midday,792.5
2679,30 June 2014,Closing,805.0
2680,30 June 2014,Midday,807.5
2681,27 June 2014,Closing,807.5
2682,27 June 2014,Midday,807.5
2683,26 June 2014,Closing,812.5
2684,26 June 2014,Midday,817.5
2685,25 June 2014,Closing,817.5
2686,25 June 2014,Midday,815.0
2687,24 June 2014,Closing,812.5
2688,24 June 2014,Midday,807.5
2689,23 June 2014,Closing,807.5
2690,23 June 2014,Midday,805.0
2691,20 June 2014,Midday,800.0
2692,19 june 2014,Closing,795.0
2693,19 June 2014,(3.30pm),802.5
2694,18 June 2014,Closing,795.0
2695,18 June 2014,Midday,790.0
2696,12 June 2014,Closing,785.0
2697,12 June 2014,Midday,777.5
2698,11 June 2014,Closing,780.0
2699,11 June 2014,Midday,780.0
2700,10 June 2014,Closing,782.5
2701,10 June 2014,Midday,787.5
2702,6 June 2014,Midday,780.0
2703,5 June 2014,Closing,780.0
2704,5 June 2014,Midday,782.5
2705,4 June 2014,Closing,785.0
2706,4 June 2014,Midday,777.5
2707,3rd June 2014 ,Closing,772.5
2708,3 June 2014,Midday,780.0
2709,2 June 2014,Closing,777.5
2710,2 June 2014,Midday,775.0
2711,30 May 2014,Closing,787.5
2712,30 May 2014,Midday,792.5
2713,29 May 2014,Closing,795.0
2714,29 May 2014,Midday,800.0
2715,28 May 2014,Closing,810.0
2716,28 May 2014,Midday,810.0
2717,27 May 2014,Closing,810.0
2718,27 May 2014,Midday,807.5
2719,26 May 2014,Closing,807.5
2720,26 May 2014,Midday,812.5
2721,23 May 2014,Midday,817.5
2722,22 May 2014,Midday,820.0
2723,21 May 2014,Closing,815.0
2724,21 May 2014,Midday,815.0
2725,21 May 2014,Closing,822.5
2726,19 May 2014,Closing,832.5
2727,19 May 2014,Midday,835.0
2728,16 May 2014,Closing,835.0
2729,16 May 2014,Midday,842.5
2730,15 May 2014,Closing,847.5
2731,15 <ay 2014 ,Midday,847.5
2732,14 May 2014,Midday,842.5
2733,12 May 2014,Closing,842.5
2734,6 May 2014,Closing,827.5
2735,6 May 2014,Midday,830.0
2736,5 May 2014,Closing,832.5
2737,5 May 2014,Midday,832.5
2738,2 May 2014,Midday,825.0
2739,30 April 2014,Closing,842.5
2740,30 April 2014,Midday,850.0
2741,29 April 2014,Closing,850.0
2742,29 April 2014,Midday,847.5
2743,28 April 2014,Closing,852.5
2744,28 April 2014,Midday,855.0
2745,25 April 2014,Midday,852.5
2746,24 April 2014,Closing,850.0
2747,24 April 2014,Midday,852.5
2748,23 April 2014,Closing,850.0
2749,23 April 2014,Midday,850.0
2750,22 April 2014,Closing,855.0
2751,22 April 2013,Midday,852.5
2752,21 April 2014,Closing,852.5
2753,21 April 2014,Midday,847.5
2754,18 April 2014,Closing,852.5
2755,18 April 2014,Midday,850.0
2756,17 April 2014,Closing,855.0
2757,17 April 2014,Midday,857.5
2758,16 April 2014,Closing,872.5
2759,16 April 2014,Midday,855.0
2760,15 April 2014,Closing,855.0
2761,15 April 2014,Midday,845.0
2762,14 April 2014,Closin,855.0
2763,14 April 2014,Midday,840.0
2764,11 April 2014,Closing,852.5
2765,10 April 2014,Closing,850.0
2766,3 April 2014,Closing,845.0
2767,3 April 2014,Midday,845.0
2768,2 April 2014,Closing,852.5
2769,2 April 2014,Midday,860.0
2770,1 April 2014,Closing,845.0
2771,1 April 2014,Midday,852.5
2772,31 March 2014,Closing,852.5
2773,31 March 2014,Midday,855.0
2774,28 March 2014,Closing,855.0
2775,28 March 2014,Midday,855.0
2776,27 March 2014,Closing,852.5
2777,27 March 2014,Midday,857.5
2778,26 March 2014,Closing,857.5
2779,26 March 2014,Midday,865.0
2780,25 March 2014,Closing,870.0
2781,25 March 2014,Midday,870.0
2782,24 March 2014,Closing,872.5
2783,24 March 2014,Midday,885.0
2784,21 March 2014,Closing,875.0
2785,21 March  2014 ,Midday,880.0
2786,13 March 2014,Midday,900.0
2787,12 March 2014,Closing,887.5
2788,12 March 2014,Midday,910.0
2789,11 March 2014,Midday,912.5
2790,11 March 2014,Midday,915.0
2791,10 March 2014,Midday,917.5
2792,6 March 2014,Midday,890.0
2793,5 March 2014,Closing,910.0
2794,28 Feb 2014,Closing,887.5
2795,28 Feb 2014,Midday,880.0
2796,27 Feb 2014,Closing,880.0
2797,27 Feb 2014,Midday,887.5
2798,26 Feb 2014,Closing,890.0
2799,26 Feb 2014,Midday,875.0
2800,25 Feb 2014,Closing,875.0
2801,24 Feb 2014,Closing,867.5
2802,24 Feb 2014,Midday,870.0
2803,21 Feb 2014,Closing,870.0
2804,21 Feb 2014,Midday,855.0
2805,20 Feb 2014,Closing,862.5
2806,20 Feb 2014,Midday,855.0
2807,19 Feb 2014,Closing,850.0
2808,19 Feb 2014,Midday,850.0
2809,18 Feb 2014,Closing,850.0
2810,18 Feb 2014,Midday,847.5
2811,17 Feb 2014,Closing,847.5
2812,17 Feb 2014,Midday,835.0
2813,17 Feb 2014,Midday,842.5
2814,14 Feb 2014,Closing,840.0
2815,14 Feb 2014,Midday,842.5
2816,13 Feb 2014,Closing,832.5
2817,13 Feb 2014,Midday,825.0
2818,12 Feb 2014,Closing,820.0
2819,12 Feb 2014,Midday,815.0
2820,11 Feb 2014,Closing,815.0
2821,11 Feb 2014,Midday,810.0
2822,10 Feb 2014,Closing,810.0
2823,10 Feb 2014,Midday,807.5
2824,29 Jan 2014,Closing,790.0
2825,29 Jan 2014,Midday,790.0
2826,28 Jan 2014,Closing,785.0
2827,28 Jan 2014,Midday,1137374.0
2828,27 Jan 2014,Closing,790.0
2829,27 Jan 2014,Midday,795.0
2830,24 Jan 2014,Closing,795.0
2831,24 Jan 2014,Midday,797.5
2832,23 Jan 2014,Closing,800.0
2833,23 Jan 2014,Midday,797.5
2834,22 Jan 2014,Closing,795.0
2835,22 Jan 2014,Midday,797.5
2836,21 Jan 2014,Closing,797.5
2837,21 Jan 2014,Midday,795.0
2838,20 Jan 2014,Closing,797.5
2839,20 Jan 2014,Midday,797.5
2840,16 Jan 2014,Midday,790.0
2841,15 Jan 2014,Closing,792.5
2842,15 Jan 2014,Midday,785.0
2843,13 Jan 2014,Closing,790.0
2844,6 Jan 2014,Closing,807.5
2845,6 Jan 2014,Midday,807.5
2846,4 Jan 2014,Closing,820.0
2847,3 Jan 2014,Midday,812.5
2848,2 Jan 2014,Closing,822.5
2849,2 Jan 2014,Midday,825.0
2850,30 Dec 2013,Midday,817.5
2851,27 Dec 2013,Closing,815.0
2852,27 Dec 2013,Midday,812.5
2853,26 Dec 2013,Closing,812.5
2854,26 Dec 2013,Midday,807.5
2855,20 Dec 2013,Midday,805.0
2856,19 Dec 2013,Closing,805.0
2857,19 Dec 2013,Midday,802.5
2858,18 Dec 2013,Closing,802.5
2859,18 Dec 2013,Midday,805.0
2860,17 Dec 2013,Closing,812.5
2861,17 Dec 2013,Midday,815.0
2862,16 Dec 2013,Closing,815.0
2863,16 Dec 2013,Midday,810.0
2864,13 Dec 2013,Midday,817.5
2865,12 Dec 2013,Closing,835.0
2866,12 Dec 2013,Midday,840.0
2867,11 Dec 2013,Closing,837.5
2868,11 Dec 2013,Midday,842.5
2869,10 Dec 2013,Closing,842.5
2870,10 Dec 2013,Midday,842.5
2871,6 Dec 2013,Midday,840.0
2872,5 Dec 2013,Closing,842.5
2873,5 Dec 2013,Midday,842.5
2874,4 Dec 2013,Closing,845.0
2875,4 Dec 2013,Midday,842.5
2876,3 Dec 2013,Closing,840.0
2877,3 Dec 2013,Midday,842.5
2878,2 Nov 2013,Closing,842.5
2879,2 Dec 2013,Midday,845.0
2880,29 Nov 2013,Closing,847.5
2881,29 Nov 2013,Midday,845.0
2882,28 Nov 2013,Closing,842.5
2883,28 Nov 2013,Midday,842.5
2884,27 Nov 2013,Closing,842.5
2885,27 Nov 2013,Midday,842.5
2886,26 Nov 2013,Closing,840.0
2887,26 Nov 2013,Midday,832.5
2888,25 Nov 2013,Closing,842.5
2889,25 Nov 2013,Midday,850.0
2890,22 Nov 2013,Closing,855.0
2891,21 Nov 2013,Midday,845.0
2892,20 Nov 2013,Closing,845.0
2893,20 Nov 2013,Midday,830.0
