date,updated_at,price
29 August 2014,Midday,665
28 August 2014,Closing,667.5
28 August 2014,Midday,672.5
27 August 2014,Closing,667.5
26 August 2014,Closing,670
26 August 2014,Midday,670
25 August 2014,Closing,672.5
25 August 2014,Midday,650
22 August 2014,Closing,665
22 August 2014,Midday,675
21 August 2014,Closing,670
21 August 2014,Midday,675
20 August 2014,Closing,"864,258"
20 August 2014,Midday,677.5
19 August 2014,Closing,680
19 August 2014,Midday,690
18 August 2014,Closing,695
18 August 2014,Midday,700
15 August 2014,Closing,"653,675"
15 August 2014,Midday,705
14 August 2014,Closing,700
14 August 2014,Midday,715
13 August 2014,Midday,727.5
12 August 2014,Closing,730
12 August 2014,Midday,730
11 August 2014,Closing,725
11 August 2014,Midday,735
11 August 2014,Midday,735
8 August 2014,Closing,735
8 August 2014,Midday,750
7 August 2014,Closing,747.5
7 August 2014,Midday,750
6 August 2014,Closing,750
6 August 2014,Midday,755
5 August 2014,Closing,755
5 August 2014,Midday,755
4 August 2014,Closing,"1,389,806"
4 August 2014,Midday,755
1 August 2014,Closing,760
1 Aug 2014,Midday,760
31 July 2014,Closing,755
31 July 2014,Midday,760
30 July 2014,Closing,760
30 July 2014,Midday,767.5
25 July 2014,Closing,762.5
25 July 2014,Midday,765
23 July 2014,Midday,757.5
22 July 2014,Midday,765
21 July 2014,Closin,767.5
21 July 2014,Midday,767.5
18 Juy 2014,Closing,767.5
18 July 2014,Midday,767.5
17 July 2014,Closing,770
17 July 2014,Midday,770
16 July 2014,Closing,765
16 Junl 2014,Midday,762.5
14 June 2014,Closing,770
14 July 2014,Midday,780
11 July 2014,Closing,787.5
11 July 2014,Midday,792.5
10 July 2014,Closing,800
10 July 2014,Midday,"372,944"
10 July 2014,Midday,"372,944"
9 July 2014,Closing,797.5
9 July 2014,Midday,800
8 July 2014,Closing,802.5
8 July 2014,Midday,805
7 July 2014,Closing,810
7 July 2014,Midday,810
4 July 2014,Closing,805
4 July 2014,Midday,807.5
3 July 2014,Closing,810
3 July 2014,Midday,800
2 July 2014,Closing,802.5
2 July 2014,Midday,800
1 July 2014,Closing,802.5
1 July 2014,midday,792.5
30 June 2014,Closing,805
30 June 2014,Midday,807.5
27 June 2014,Closing,807.5
27 June 2014,Midday,807.5
26 June 2014,Closing,812.5
26 June 2014,Midday,817.5
25 June 2014,Closing,"1,091,980"
25 June 2014,Midday,815
24 June 2014,Closing,812.5
24 June 2014,Midday,807.5
23 June 2014,Closing,807.5
23 June 2014,Midday,805
20 June 2014,Midday,800
19 june 2014,Closing,795
19 June 2014,(3.30pm),802.5
18 June 2014,Closing,795
18 June 2014,Midday,790
10 June 2014,Closing,782.5
10 June 2014,Midday,787.5
10 June 2014,Midday,787.5
9 June 2014,Closing,787.5
9 June 2014,Midday,785
6 June 2014,Closing,782.5
6 June 2014,Midday,780
5 June 2014,Closing,780
5 June 2014,Midday,782.5
4 June 2014,Closing,785
4 June 2014,Midday,777.5
3rd June 2014,Closing,772.5
3 June 2014,Midday,780
2 June 2014,Closing,777.5
2 June 2014,Midday,775
30 May 2014,Closing,787.5
30 May 2014,Midday,792.5
29 May 2014,Closing,795
29 May 2014,Midday,800
28 May 2014,Closing,810
28 May 2014,Midday,810
27 May 2014,Closing,810
27 May 2014,Midday,807.5
26 May 2014,Closing,"965,446"
26 May 2014,Midday,812.5
23 May 2014,Midday,817.5
22 May 2014,Midday,820
21 May 2014,Closing,815
21 May 2014,Midday,"717,842"
21 May 2014,Closing,822.5
19 May 2014,Closing,832.5
19 May 2014,Midday,835
16 May 2014,Closing,835
16 May 2014,Midday,842.5
15 May 2014,Closing,847.5
15 <ay 2014,Midday,847.5
14 May 2014,Midday,842.5
12 May 2014,Closing,"306,605"
12 May 2014,Closing,"306,605"
12 May 2014,Midday,837.5
9 May 2014,Closing,835
9 May 2014,Midday,832.5
8 May 2014,Closing,832.5
8 May 2014,Midday,830
7 May 2014,Closing,835
7 May 2014,Midday,830
6 May 2014,Closing,827.5
6 May 2014,Midday,830
5 May 2014,Closing,832.5
5 May 2014,Midday,832.5
2 May 2014,Midday,825
30 April 2014,Closing,842.5
30 April 2014,Midday,850
29 April 2014,Closing,850
29 April 2014,Midday,847.5
28 April 2014,Closing,852.5
28 April 2014,Midday,855
25 April 2014,Midday,852.5
24 April 2014,Closing,850
24 April 2014,Midday,852.5
23 April 2014,Closing,850
23 April 2014,Midday,850
22 April 2014,Closing,855
22 April 2013,Midday,852.5
21 April 2014,Closing,"763,363"
21 April 2014,Midday,847.5
18 April 2014,Closing,852.5
18 April 2014,Midday,850
17 April 2014,Closing,855
17 April 2014,Midday,857.5
16 April 2014,Closing,872.5
16 April 2014,Midday,855
15 April 2014,Closing,"468,855"
15 April 2014,Midday,845
14 April 2014,Closin,855
14 April 2014,Midday,840
11 April 2014,Closing,852.5
10 April 2014,Closing,850
10 April 2014,Closing,850
9 April 2014,Closing,847.5
8 April 2014,Closing,840
8 April 2014,Midday,847.5
7 April 2014,Closing,850
7 April 2014,Midday,852.5
4 April 2014,Closing,852.5
4 April 2014,Midday,852.5
3 April 2014,Closing,845
3 April 2014,Midday,845
2 April 2014,Closing,852.5
2 April 2014,Midday,860
1 April 2014,Closing,845
1 April 2014,Midday,852.5
31 March 2014,Closing,"1,242,066"
31 March 2014,Midday,855
28 March 2014,Closing,855
28 March 2014,Midday,855
27 March 2014,Closing,852.5
27 March 2014,Midday,857.5
26 March 2014,Closing,857.5
26 March 2014,Midday,865
25 March 2014,Closing,870
25 March 2014,Midday,870
24 March 2014,Closing,872.5
24 March 2014,Midday,885
21 March 2014,Closing,875
21 March  2014,Midday,880
20 March 2014,Closing,"867,901"
20 March 2014,Midday,885
19 March 2014,Closing,897.5
19 March 2014,Midday,895
18 March 2014,Closing,885
18 March 2014,Midday,885
17 March 2014,Closing,877.5
17 March 2014,Midday,885
14 March 2014,Closing,882.5
13 March  2014,Closing,890
13 March 2014,Midday,900
12 March 2014,Closing,887.5
12 March 2014,Midday,910
11 March 2014,Midday,912.5
11 March 2014,Midday,915
10 March 2014,Midday,917.5
10 March 2014,Midday,917.5
7 March 2014,Closing,915
7 March 2014,Midday,907.5
6 March 2014,Closing,900
6 March 2014,Midday,890
5 March 2014,Closing,910
5 March 2014,Intl,910
5 March 2014,Intl,910
26 Feb 2014,Closing,890
26 Feb 2014,Midday,875
25 Feb 2014,Closing,"1,032,104"
24 Feb 2014,Closing,867.5
24 Feb 2014,Midday,870
21 Feb 2014,Closing,"
"
21 Feb 2014,Midday,855
20 Feb 2014,Closing,862.5
20 Feb 2014,Midday,855
19 Feb 2014 ,Closing,850
19 Feb 2014,Midday,850
18 Feb 2014,Closing,850
18 Feb 2014,Midday,847.5
17 Feb 2014,Closing,"467,817"
17 Feb 2014,Midday,835
17 Feb 2014,Midday,835
17 Feb 2014,Midday,842.5
14 Feb 2014,Closing,840
14 Feb 2014,Midday,842.5
13 Feb 2014,Closing,832.5
13 Feb 2014,Midday,825
12 Feb 2014,Closing,820
12 Feb 2014,Midday,815
11 Feb 2014,Closing,815
11 Feb 2014,Midday,810
10 Feb 2014,Closing,"284,693"
10 Feb 2014,Midday,807.5
10 Feb 2014,Midday,807.5
7 Feb 2014,Closing,805
6 Feb 2014,Closing,800
6 Feb 2014,Midday,795
5 Feb 2014,Closing,792.5
5 Feb 2014,Midday,792.5
4 Feb 2014,Closing,"1,423,644"
4 Feb 2014,Midday,787.5
30 Jan 2014,Midday,790
29 Jan 2014,Closing,790
29 Jan 2014,Midday,790
28 Jan 2014,Closing,785
28 Jan 2014,Midday,1137374
27 Jan 2014,Closing,790
27 Jan 2014,Midday,795
24 Jan 2014,Closing,795
24 Jan 2014,Midday,797.5
23 Jan 2014,Closing,800
23 Jan 2014,Midday,797.5
22 Jan 2014,Closing,795
22 Jan 2014,Midday,797.5
21 Jan 2014,Closing,797.5
21 Jan 2014,Midday,795
20 Jan 2014,Closing,797.5
20 Jan 2014,Midday,797.5
16 Jan 2014,Midday,790
15 Jan 2014,Closing,792.5
15 Jan 2014,Midday,785
13 Jan 2014,Closing,790
13 Jan 2014,Closing,790
13 Jan 2014,Midday,790
10 Jan 2014,Closing,"366,898"
10 Jan 2014,Midday,797.5
9 Jan 2014,Closing,795
9 Jan 2013,Midday,787.5
8 Jan 2014,Closing,795
8 Jan 2014,Midday,790
7 Jan 2014,Closing,795
7 Jan 2014,Midday,802.5
6 Jan 2014,Closing,807.5
6 Jan 2014,Midday,807.5
4 Jan 2014,Closing,820
3 Jan 2014,Midday,812.5
2 Jan 2014,Closing,822.5
2 Jan 2014,Midday,825
2 Jan 2014,Midday,825
31 Dec 2013,Closing,"1,472,694"
31 Dec 2013,Midday,817.5
30 Dec 2013,Closing,817.5
30 Dec 2013,Midday,817.5
27 Dec 2013,Closing,815
27 Dec 2013,Midday,812.5
26 Dec 2013,Closing,"1,230,870"
26 Dec 2013,Midday,807.5
26 Dec 2013,Midday,807.5
24 Dec 2013,Closing,810
24 Dec 2013,Midday,810
23 Dec 2013,Closing,812.5
23 Dec 2013,Midday,807.5
20 Dec 2013,Midday,805
19 Dec 2013,Closing,805
19 Dec 2013,Midday,802.5
18 Dec 2013,Closing,802.5
18 Dec 2013,Midday,805
17 Dec 2013,Closing,812.5
17 Dec 2013,Midday,815
16 Dec 2013,Closing,"734,476"
16 Dec 2013,Midday,810
13 Dec 2013,Midday,817.5
12 Dec 2013,Closing,835
12 Dec 2013,Midday,840
11 Dec 2013,Closing,837.5
11 Dec 2013,Midday,842.5
10 Dec 2013,Closing,"496,237"
10 Dec 2013,Midday,"
"
10 Dec 2013,Midday,"
"
9 Dec 2013,Closing,845
9 Dec 2013,Midday,850
6 Dec 2013,Closing,847.5
6 Dec 2013,Midday,840
5 Dec 2013,Closing,842.5
5 Dec 2013,Midday,842.5
4 Dec 2013,Closing,845
4 Dec 2013,Midday,842.5
3 Dec 2013,Closing,840
3 Dec 2013,Midday,842.5
2 Nov 2013,Closing,"1,548,063"
2 Dec 2013,Midday,845
29 Nov 2013,Closing,847.5
29 Nov 2013,Midday,845
28 Nov 2013,Closing,842.5
28 Nov 2013,Midday,842.5
27 Nov 2013,Closing,842.5
27 Nov 2013,Midday,842.5
26 Nov 2013,Closing,840
26 Nov 2013,Midday,832.5
25 Nov 2013,Closing,842.5
25 Nov 2013,Midday,850
22 Nov 2013,Closing,855
21 Nov 2013,Midday,845
20 Nov 2013,Closing,"1,051,004"
20 Nov 2013,Midday,830
19 Nov 2013,Closing,835
19 Nov 2013,Midday,837.5
18 Nov 2013,Closing,837.5
18 November 2013,Midday,842.5
18 Nov 2013,US,842.5
15 Nov 2013,Closing,"799,853"
15 November 2013,Midday,845
14 Nov 2013,Closing,842.5
14 Nov 2013,Midday,847.5
13 Nov 2013,Closing,847.5
13 Nov 2013,Midday,847.5
12 November 2013,Closing,845
12 Nov 2013,Midday,825
11 Nov 2013,Closing,827.5
11 Nov 2013,Midday,832.5
11 Nov 2013,2013,832.5
8 Nov 2013,Closing,822.5
8 Nov 2013,Midday,830
7 Nov 2013,Closing,835
7 Nov 2013,Midday,840
6 November 2013,Closing,840
5 Nov 2013,Midday,847.5
4 Nov 2013,Closing,852.5
4 Nov 2013,Midday,852.5
1st November 2013,Closing,860
1st November 2013,Midday,850
31 Ocotber 2013,Closing,"1,504,803"
31st October 2013,Midday,840
30 October 2013,Closing,842.5
30 October 2013,Midday,842.5
29 October 2013,Closing,827.5
29 October 2013,Midday,820
28 October 2013,Closing,822.5
28 October 2013,Midday,812.5
25 October 2013,Closing,812.5
25 October 2013,Midday,"
"
24 October 2013,Closing,815
25 October 2013,Midday,815
23 October 2013,Closing,820
23 October 2013,Midday,812.5
22 October 2013,Closing,807.5
22 October 2013,Midday,802.5
21 October 2013,Closing,807.5
21 October 2013,Midday,810
18 October 2013,Closing,802.5
18 October 2013,Midday,800
17 October 2013,Closing,800
17 October 2013,Midday,805
16 October 2013,Closing,"715,642"
16 October 2013,Midday,792.5
14 Oct 2013,Closing,785
14 Oct 2013,Midday,787.5
11 Oct 2013,Closing,790
11 Oct 2013,Midday,790
10 Oct 2013,Closing,787.5
10 Oct 2013,Closing,787.5
10 Oct 2013,Midday,777.5
9 Oct 2013,Closing,777.5
9 Oct 2013,Midday,775
8 Oct 2013,Closing,780
8 Oct 2013,Midday,777.5
7 Oct 2013,Closing,770
7 Sep 2013,Midday,770
4 Sep 2013,Closing,765
4 Sep 2013,Midday,765
3 Sep 2013,Midday,"
"
2 Sep 2013,Closing,757.5
2 Oct 2013,Midday,760
1 Sep 2013,Closing,762.5
1 Oct 2013,Midday,755
30 Sep 2013,Closing,"1,490,557"
30 Sep 2013,Midday,752.5
27 Sep 2013,Closing,760
26 Sep 2013,Closing,750
26 Sep 2013,Midday,752.5
25 Sep 2013,Closing,"1,140,460"
25 Sep 2013,Midday,752.5
24 Sep 2013,Closing,775
24 Sep 2013,Midday,780
23 Sep 2013,Closing,777.5
23 Sep 2013,Midday,775
20 Sep 2013,Closing,780
20 September 2013,Midday,782.5
19 Sep 2013,Closing,785
19 September 2013,Midday,782.5
18 Sep 2013,Closing,770
18 September 2013,Midday,770
17 Sep 2013,Closing,772.5
17 Sep 2013,Midday,765
13 Sep 2013,Closing,770
13 Sep 2013,Midday,767.5
12 Sep 2013,Closing,770
12 Sep 2013,Midday,770
11 Sep 2013,Closing,765
11 Sep 2013,Midday,770
10 Sep 2013,Closing,767.5
10 Sep 2013,Closing,767.5
10 Sep 2013,Midday,770
9 Sep 2013,Closing,775
9 Sep 2013,Midday,770
6 Sep 2013,Closing,780
6 Sep 2013,Midday,780
5 Sep 2013,Closing,775
5 Sep 2013,Midday,780
5 Sep 2013,Midday,780
4 Sep 2013,Midday,782.5
3 August 2013,Closing,787.5
3 August 2013,Closing,785
2 Sep 2013,Closing,"1,385,607"
2 Sep 2013,Midday,785
30 August 2013,Midday,777.5
29 August 2013,Closing,782.5
29 August 2013,Midday,"
"
28 August 2013,Closing,792.5
28 August 2013,Midday,790
27 August 2013,Closing,785
27 August 2013,Midday,785
26 August 2013,Closing,785
26 August 2013,Midday,785
23 August 2013,Midday,755
23 August 2013,Closing,770
22 August 2013,Closing,755
22 August 2013,Midday,750
21 August 2013,Closing,752.5
21 August 2013,Midday,745
20 August 2013,Closing,"794,081"
20 August 2013,Midday,745
19 August 2013,Closing,750
16 August 2013,Closing,747.5
16 August 2013,Midday,752.5
15 August 2013,Closing,747.5
15 August 2013,Midday,762.5
14 August 2013,Closing,732.5
14 August 2013,Closing,732.5
14 August 2013,Midday,"
"
13 August 2013,Closing,"334,929"
13 August 2013,Midday,757.5
12 August 2013,Closing,750
12 August 2013,Midday,750
7 August 2013,Midday,740
6 August 2013,Closing,745
6 August 2013,Midday,745
5 Aug 2013 Palm/PKO Prices at Closing,Closing,745
5 Aug 2013,Midday,737.5
2 August 2013,Closing,745
2 Aug 2013,Midday,747.5
1 August 2013,Closing,"1,315,698"
1 Aug 2013,Midday,742.5
31 July 2013,Closing,742.5
31 July 2013,Midday,737.5
30 July 2013,Closing,737.5
30 July 2013,Midday,730
29 July 2013,Closing,730
29 July 2013,Midday,730
26 July 2013,Closing,730
26 July 2013,Midday,735
25 July 2013,Closing,730
25 July 2013,Midday,745
24 July 2013,Closing,747.5
24 July 2013,Midday,760
23 July 2013,Closing,760
23 July 2013,Midday,765
22 July 2013,Closing,"916,768"
22 July 2013,Midday,762.5
18 July 2013,Closing,765
18 July 2013,midday,760
17 July 2013,Closing,752.5
17 July 2013,Midday,760
16 July 2013,Closing,740
15 July 2013,Closing,755
16 July 2013,Midday,760
15 July 2013,Midday,755
12 July 2013,Closing,770
12 July 2013,Midday,785
11 July 2013,Closing,792.5
11 July 2013,Midday,"400,075"
10 July 2013,Closing,785
10 July 2013,Closing,785
10 July 2013,Midday,795
9 July 2013,Closing,795
9 July 2013,Midday,785
8 July 2013,Closing,785
8 July 2013,Midday,787.5
5 July 2013,Closing,787.5
5 July 2013,Midday,780
4 July 2013,Closing,785
4 July 2013,Midday,785
3 July 2013,Closing,78.5
2 July 2013,Closing,777.5
2 July 2013,Midday,785
1 Jult 2013,Midday,792.5
28 June 2013,Closing,787.5
28 June 2013,Midday,790
27 June 2013,Closing,782.5
27 June 2013,Midday,785
26 June 2013,Closing,785
26 June 2013,midday,785
25 June 2016,Closing,795
25 June 2013,Midday,787.5
24 June 2013,Closing,787.5
24 June 2013,Midday,805
21 June 2013,Closing,805
21 June 2013,Midday,800
20 June 2013,Closing,812.5
20 June 2013,midday,817.5
19 June 2013,Closing,822.5
19 June 2013,Midday,815
18 June 2013,Closing,820
18 June 2013,Midday,825
17 June 2013,Closing,825
14 June 2013,Closing,822.5
13 June 2013,Closing,810
13 June 2013,Midday,812.5
12 June 2013,Midday,812.5
11 June 2013,Closing,815
11 June 2013,Midday,812.5
10 June 2013,Closing,"377,193"
10 June 2013,2013,"377,193"
10 Jun 2013,Midday,"
"
7 June 2013,Closing,827.5
7 June 2013,Midday,"
"
6 June 2013,Midday,817.5
5 June 2013,Closing,815
5 June 2013,Midday,810
4 June 2013,Closing,810
4 June 2013,Midday,812.5
3 June 2013,Closing,815
3 June 2013,Midday,817.5
31 May 2013,Closing,"1,292,371"
31 May 2013,Midday,810
30 May 2013,Closing,812.5
30 May 2013,Midday,810
29 May 2013,Closing,820
29 May 2013,Midday,825
28 May 2013,Rotterdam,825
28 May 2013,Closing,822.5
28 May 2013,Midday,"
"
27 May 2013,Closing,822.5
23 May 2013,Closing,820
23 May 2013,Midday,820
22 May 2013 ,Closing,820
10 May 2013,Midday,812.5
9 May 2013,Closing,802.5
9 May 2013,Midday,802.5
8 May 2013,Closing,802.5
8 May 2013,Midday,802.5
7 May 2013,Closing,792.50
7 May 2013,Midday,790
6 May 2013,Closing,792.50
6 May 2013,Midday,790
3 May 2013,Closing,782.5
3 May 2013,Midday,782.5
2 May 2013,Closing,777.5
2 May 2013,Midday,780
30 April 2013,Closing,785
30 April 2013,Midday,787.5
29 April 2013,Rotterdam,787.5
29 April 2013,Closing,787.5
26 April 2013,Rotterdam,787.5
26 April 2013,Closing,795
256 April 2013,Midday,797.5
25 April 2013,Closing,792.5
25 April 2013,Midday,795
24 April 2013,Closing,787.5
24 April 2013,Rotterdam,787.5
24 April 2013,Midday,780
23 April 2013,Closing,785
23 April 2013,Rotterdam,785
23 April 2013,Midday,787.5
22 April 2013,Closing,785
22 April 2013,Midday,790
19 April 2013,Closing,795
19 April 2013,Rotterdam,795
19 April 2013,Midday,797.5
18 April 2013,Closing,800
18 April 2013,Closing,800
18 April 2013,Midday,790
17 April 2013,Closing,790
17 April 2013,Midday,797.5
16 April 2013,Closing,795
16 April 2013,Rotterdam,795
16 April 2013,Midday,795
15 April 2013,Rotterdam,795
15 April 2013,Closing,795
11 April 2013,Midday,810
11 April 2013,Closing,812.5
11 April 2013,Rotterdam,812.5
11 April 2013,Midday,817.5
10 April 2013,Closing,"438,549"
10 April 2013,Midday,825
9 April 2013,Closing,820
2 April 2013,Closing,805
1 April 2013,Closing,"1,297,320"
1 April 2013,Midday,800
29 March 2013,Closing,810
28 March 2013,Rotterdam,810
28 March 2013,Closing,812.5
28 March 2013,Midday,812.5
27 March 2013,Closing,822.5
27 March 2013,Rotterdam,822.5
27 March 2013,Midday,825
26 March 2013,Closing,820
26 March 2013,Midday,822.5
25 March 2013,Rotterdam,822.5
25 March 2013,Closing,830
25 March 2013,Midday,835
25 March 2013,Midday,835
22 March 2013,Closing,835
22 March 2013,Midday,822.5
21 March 2013,Rotterdam,822.5
21 March 2013,Closing,822.5
21 March 2013,Midday,830
20 March 2013,Closing,817.5
19 March 2013,Closing,810
19 March 2013,Midday,807.5
18 March 2013,Closing,800
18 March 2013,Rotterdam,800
18 March 2013,Midday,802.5
15 March 2013,Closing,"649,045"
15 March 2013,Rotterdam,"649,045"
15 March 2013,Midday,807.5
14 March 2013,Midday,807.5
13 March 2013,Closing,807.5
13 March 2013,Midday,807.5
13 March 2013,Midday,807.5
12 March 2013,closing,812.5
12 March 2013,Rotterdam,812.5
12 March 2013,Midday,820
11 March 2013,Closing,827.5
11 March 2013,Rotterdam,827.5
11 March 2013,Midday,825
8 March 2013,Closing,827.5
8 March 2013,Midday,825
7 March 2013,Closing,822.5
7 March 2013,Midday,810
6 March 2013,Closing,815
6 March 2013,Midday,815
5 March 2013,Closing,815
5 March 2013,Midday,812.5
4 Mar 2013,Closing,817.5
4 March 2013,Midday,812.5
1 March 2013,Closing,810
1 March 2013,Midday,810
28 February 2013,Closing,"1,421,865"
28 February 2013,Midday,812.5
27 February 2013,Closing,820
27 February 2013,Midday,827.5
26 February 2013,Closing,820
26 February 2013,Midday,830
23 February 2013,Closing,832.5
22 February 2013,Closing,852.5
22 February 2013,Midday,855
21 February 2013,Closing,850
21 February 2013,Midday,850
20 February 2013,Closing,"813,778"
20 February 2013,Midday,862.5
19 February 2013,Closing,862.5
19 February 2013,Midday,857.5
18 February 2013,Closing,855
18 February 2013,midday,852.5
15 February 2013,Closing,852.5
15 February 2013,Midday,852.5
14 February 2013,Closing,855
14 February 2013,Midday,855
13 February 2013,Closing,852.5
8 February 2013,Midday,860
7 February 2013,Closing,860
7 February 2013,Midday,860
6 February 2013,Closing,857.5
5 February 2013,Closing,860
5 February 2013,Midday,852.5
4 February 2013,Closing,855
4 February 2013,Midday,860
1 February 2013,Lumpur,860
31 January 2013,Closing,"1,518,750"
31 January 2013,Midday,850
30 January 2013,Closing,840
30 January 2013,Midday,840
29 January 2013,Closing,837.5
29 January 2013,Midday,830
28 January 2013,Malaysia,830
25 January 2013,Closing,"1,293,765"
25 January 2013,Midday,830
24th January 2013,MALAYSIA,830
23 January 2013,Closing,842.5
23 January 2013,Midday,842.5
22 January 2013,Closing,842.5
22 January 2013,Midday,842.5
21 January 2013,Closing,"1,015,440"
21January 2013,Midday,832.5
18 January 2013,Closing,827.5
18 January 2013,Midday,827.5
17 January 2013,Closing,822.5
17 January 2013,Midday,820
15 January 2013,Closing,830
15 January 2013,Closing,"734,571"
15 January 2013,Midday,825
14 January 2013,Closing,822.5
14 January 2013,Midday,817.5
11 January 2013,Closing,805
11 January 2013,Midday,810
10 January 2013,Closing,"516,841"
10 January 2013,Midday,810
9 January 2013,Closing,815
9 Jan 2013,Midday,802.5
8 Jan 2013,Closing,810
8 Jan 2013,Midday,815
7 January 2013,Midday,827.5
4 January 2013,Closing.,827.5
3 January 2013,Closing,832.5
3 January 2013,Midday,840
2 January 2013,Closing,845
2 January 2013,Midday,837.5
31 Dec 2012,Closing,"1,648,162"
31 Dec 2012,Midday,835
28 Dec 2012,Closing,835
28 Dec 2012,Midday,830
27 Dec 2012,Closing,830
27 Dec 2012,Midday,820
26 Dec 2012,Closing,810
26 Dec 2012,Midday,810
21 Dec 2012,Closing,805
21 Dec 2012,Closing,795
20 Dec 2012,Closing,785
20 Dec 2012,Midday,785
19 Dec 2012,Closing,790
19 Dec 2012,Midday,790
18 Dec 2012,Closing,792.5
18 Dec 2012,Midday,792.5
17 Dec 2012,Closing,795
14 Dec 2012,Closing,795
14 Dec 2012,Midday,790
13 Dec 2012,Closing,782.5
13 Dec 2012,Midday,785
12 Dec 2012,Closing,785
11 Dec 2012,Closing,772.5
11 Dec 2012,Midday,775
10 Dec 2012,Closing,780
10 Dec 2012,Midday,780
10 Dec 2012,10 Dec 2012 – MPOB Monthly Report on Production/Exports/Stocks,780
7 Dec 2012,Closing,775
30 Nov 2012,Midday,805
29 Nov 2012,Closing,807.5
28 Nov 2012,closing,807.5
29 Nov 2012,Midday,805
28 Nov 2012,Midday,810
27 Nov 2012,Closing,815
27 Nov 2012,Midday,812.5
26 Nov 2012,Closing,"1,280,652"
26 Nov 2012,Midday,812.5
23 Nov 2012,Closing,810
22 Nov 2012,Closing,822.5
21 Nov 2012,Closing,820
20 Nov 2012,Closing,"1,050,548"
20 Nov 2012,Midday,825
19 Nov 2012,Closing,"768,550"
19 Nov 2012,Midday,815
16 Nov 2012,Closing,805
16 Nov 2012,Midday,807.5
15 Nov 2012,Closing,815
15 Nov 2012,Midday,800
5 Nov 2012,Midday,810
2 Nov 2012,Closing,835
1 Nov 2012,Closing,845
1 Nov 2012,Midday,845
31 Oct 2012,Closing,"1,433,085"
31 Oct 2012,Midday,"1,433,085"
30 Oct 2012,Closing,830
30 Oct 2012,Midday,830
29 Oct 2012,Closing,845
29 Oct 2012,Midday,845
18 Oct 2012,Closing,835
18 Oct 2012,Midday,830
17 Oct 2012,Closing,830
17 Oct 2012,Midday,830
16 Oct 2012,Closing,827.50
16 Oct 2012,Midday,832.5
15 Oct 2012,Closing,825
12 Oct 2012,Closing,832.5
11 Oct 2012,Closing,835
10 Sep 2012,Closing,812.5
9 Oct 2012,Closing,817.5
8 Oct 2012,Closing,795
8 Oct 2012,Midday,810
5 Oct 2012,Closing,810
5 Oct 2012,Midday,822.5
4 October 2012,Closing,800
4 Oct 2012,Midday,795
3 Oct 2012,Closing,790
3 Oct 2012,Midday,785
2 Oct 2012,Closing,780
2 Oct 2012,Midday,817.5
1 Oct 2012,Closing,1427052
1 Oct 2012,Midday,840
28 Sep 2012,Closing,880
27 Sep 2012,Closing,885
27 Sep 2012,Midday,880
26 Sep 2012,Closing,890
26 Sep 2012,Midday,897.5
25 Sep 2012,Closing,1051541
25 Sep 2012,Midday,905
24 Sep 2012,Closing,902.50
24 Sep 2012,Midday,890
24 Sep 2012,Midday,890
21 Sep 2012,Closing,940
21 Sep 2012,Midday,942.5
20 Sep 2012,Closing,798431
19 Sep 2012,Closing,962.5
19 Sep 2012,Rotterdam,962.5
18 Sep 2012,Closing,962.5
17 Sep 2012,!,962.5
14 Sep 2012,Closing,985
13 Sep 2012,Closing,967.5
13 Sep 2012,Rotterdam,967.5
12 Sep 2012,Closing,972.5
12 Sep 2012,Midday,965
11 Sep 2012,Rotterdam,965
11 Sep 2012,Closing,970
10 Sep 2012,Closing,970
10 Sep 2012,Rotterdam,970
7 Sep 2012,Closing,967.5
28 August 2012,Closing,997.5
27 August 2012,Closing,1015
27 August 2012,Rotterdam,1015
24 Aug 2012,Rotterdam,1015
24 Aug 2012,Closing,1007.5
23 Aug 2012,Closing,1000
22 Aug 2012,Rotterdam,1000
22 Aug 2012,Closing,992.5
20 Aug 2012,Today,992.5
17 Aug 2012- Palm/PKO Prices at Closing,Closing,955
16th Aug 2012,closing,"
"
16th Aug 2012 PALM/PKO MARKET AT MIDDAY,MIDDAY,"
"
15 Aug 2012,Closing,533556
15 Aug 2012,Midday,533556
14 Aug 2012,Closing,947.5
14 Aug 2012,Midday,940
13 Aug 2012,Closing,952.5
10 Aug 2012,Closing,331978
10 Aug 2012,Rotterdam,331978
9 Aug 2012,Closing,960
2 Aug 2012,Closing,975
2 Aug 2012,Rotterdam,975
31 July 2012,Closing,975
31 July 2012,Closing,985
31 July 2012,Rotterdam,985
30 July 2012,Closing,990
30 July 2012,Rotterdam,990
27 July 2012,Closing,965
27 July 2012,Closing,965
26 July 2012,Rotterdam,965
26 July 2012,Closing,952.5
25 July 2012,Closing,1212262
25 July 2012,Rotterdam,1212262
24 July 2012,Rotterdam,1212262
24 July 2012,Closing,962.5
23 July 2012,Closing,982.5
23 July 2012,Rotterdam,982.5
20 July 2012,Closing,996662
20 July 2012,Rotterdam,996662
19 July 2012,Closing,1002.5
11 July 2012,Closing,426914
10 July 2012,Closing,1025
10 July 2012,Rotterdam,1025
9 July 2012,Closing,1030
9 July 2012,Rotterdam,1030
6 July 2012,Closing,1025
6 July 2012,Rotterdam,1025
5 July 2012,Closing,1032.5
5 July 2012,Rotterdam,1032.5
4 July 2012,Closing,1025
1 June 2012,Closing,980
1 June 2012,Rotterdam,980
31 May 2012,Closing,1337150
